ActualFlightTime	ActualTotalFuel	ActualTOW	FlownPassengers	BagsCount	FlightBagsWeight
79	3450	65031.0	180.0		
74	3380		166.0	21.0	273.0
112	4460	64016.0	173.0		
78	3470	64324.0	178.0	59.0	
109	4330	64288.0	170.0	40.0	
225	10100	72124.0	180.0		31.0
118	4810	66519.0	183.0	105.0	
121	5610		183.0		
161	7440		177.0	21.0	270.0
153	6760	67317.0	180.0		
155	6630		176.0	82.0	1070.0
137	5680	64832.0	167.0		
173	7500		168.0	45.0	590.0
92	3920	64052.0	163.0		
175	7891	67498.0	168.0		
158	6890		173.0	60.0	780.0
86	3880		163.0	29.0	380.0
70	3018	63671.0	169.0		
131	6090		177.0	23.0	300.0
87	3940	64904.0	181.0		
178	7780		179.0	20.0	260.0
63	2860	64904.0	183.0		
94	3150	48288.0			
166	5400	50556.0			
60	2160				
48	2440	65975.0	172.0		
38	1710		182.0	11.0	140.0
175	7170	68750.0	183.0		
53	2476	61549.0	171.0		
63	2984	63417.0	181.0		
98	4100	62945.0	146.0		
54	2250	59027.0	153.0		
136	6072	66972.0	177.0		
123	5193	64650.0	172.0		
134	6120	67807.0	181.0		
76	3400		174.0	33.0	430.0
70	3100	63544.0	167.0		
45	2200	61295.0	165.0		
99	4350		168.0	48.0	620.0
86	3720	65449.0	183.0		
152	6202		140.0		
181	7230		186.0	56.0	730.0
169	6930		171.0	53.0	690.0
93	4150		163.0	11.0	140.0
158	6980		165.0	53.0	690.0
43	2220	64923.0	176.0		
61	2770	62909.0	170.0		
103	4490	65612.0	181.0		
138	5650	67625.0	186.0		
81	3290	64052.0	175.0		
158	6490	62982.0	126.0		
142	5970	67789.0	188.0	111.0	
160	7123	69276.0	187.0	100.0	
78	3170	63961.0	186.0	88.0	
72	2910	63145.0	184.0	80.0	
46	2200	62129.0	174.0	90.0	
173	7040	69548.0	183.0		
147	5820	65177.0	178.0		
78	3510	64143.0	166.0		
81	3340	64523.0	177.0		54.0
183	7930		169.0	59.0	770.0
83	3440	64687.0	178.0		
156	6790		175.0		
140	5820	64814.0	173.0		
261	10870	67553.0	137.0		
71	3156	64143.0	169.0		
32	1590	61857.0	179.0		
252	11070	72886.0	183.0		
147	6376	67263.0	179.0		
157	7400	70020.0	189.0		
134	6130	67916.0	181.0		
151	6570		180.0	102.0	1330.0
43	2330	65830.0	178.0		
49	1540				
76	3220	62310.0	178.0		
56	2510	62147.0	176.0		
118	5270	66537.0	176.0		64.0
89	3790		148.0	29.0	377.0
106	4690	63653.0	163.0	39.0	
132	5134	63961.0	159.0		29.0
224	9400	69512.0	176.0		
103	4345	64632.0	174.0		
138	6060	66972.0	173.0		
345	14550	74283.0	186.0		
100	4070	64941.0	186.0		
182	8037	69965.0	178.0		
124	5546	67154.0	189.0		
76	3360	65467.0	171.0		
71	3210	64034.0	180.0		
62	2630	62020.0	157.0		
130	5190	64669.0	180.0		236.0
275	11590	72451.0	183.0	116.0	
108	4651	64215.0	161.0		
34	1630		135.0	9.0	120.0
162	7200	68442.0	181.0		
171	6730		158.0	77.0	720.0
43	2470	63090.0	151.0		
129	5900	67898.0	180.0		
66	2780	60841.0	144.0		
85	3723	63090.0	170.0		
86	3860	66755.0	170.0		
118	4821	64614.0	175.0		
185	8200	70365.0	186.0	107.0	
143	6520	70056.0	178.0		
74	3330	63635.0	186.0		
261	11274	71725.0	181.0		
45	2230	62020.0	175.0		
174	7370		176.0	117.0	1520.0
195	8948	70365.0	175.0		
142	6113	69022.0	166.0		
148	6530		179.0		59.0
255	11020	73666.0	186.0		
81	3610	63036.0	169.0		
64	2835	62909.0	184.0		
88	3740	63979.0	174.0		
149	6460	66573.0	175.0		
220	9523	70310.0	168.0		
104	4176	63308.0	160.0		
140	6000		184.0	52.0	680.0
120	5700		182.0	52.0	680.0
133	5830		181.0	80.0	1040.0
58	2560	63290.0	169.0		
64	2760		144.0	25.0	
142	5670		167.0	37.0	480.0
163	5664	52152.0			
109	4880	66319.0	162.0		
91	3870	63399.0	174.0	80.0	
64	2710	61458.0	158.0		
174	7520		181.0	56.0	730.0
69	2850	61929.0	170.0		
93	4070		167.0	34.0	400.0
253	10725	71526.0	180.0		
259	11410	73194.0	187.0		
148	6440	66047.0	165.0		44.0
169	7619	69077.0	185.0		
71	3240	67825.0	179.0		
175	7390	68768.0	182.0		
94	4059	65140.0	174.0		
89	3720	63163.0	166.0		
83	3720	64378.0	149.0		
161	6910		177.0	37.0	490.0
151	6070	66102.0	178.0		
116	4910	64868.0	176.0		
96	4217	65322.0	179.0		
64	2790	61712.0	165.0		
34	1600		160.0	13.0	170.0
119	5470	67716.0	186.0		
135	4880	59753.0	114.0		
175	7180		155.0	45.0	590.0
129	5623	66864.0	178.0		
219	9800	71816.0	177.0		
174	7270	69222.0	182.0		
70	3442	64904.0	162.0		
196	8290		184.0	100.0	
90	3740	62292.0	164.0		
127	5551	65231.0	171.0		20.0
172	7790	70582.0	185.0		65.0
140	6059	66537.0	187.0		
104	4594	65975.0	178.0		
82	3630	64868.0	175.0		
78	3300	64342.0	174.0		
162	7216	66954.0	177.0	42.0	
78	3300	64324.0	175.0		
173	7628	69095.0	185.0		
90	1550				
49	2330	64923.0	177.0		
85	3750	63363.0	161.0		
74	3280	63090.0	173.0	89.0	
22	1090	63127.0	165.0		
26	1465	64850.0			
159	6250	65013.0	167.0		27.0
135	5630	65449.0	169.0		
154	6893	66628.0	174.0		
119	5247	67353.0	181.0		
128	5284	65938.0	180.0		
101	4610		173.0	37.0	480.0
76	3080	62274.0	170.0		300.0
167	7287	65848.0	149.0		
128	5691	65721.0	178.0		
111	5365	66773.0	170.0		
79	3550	65902.0	180.0		
118	5310		166.0		
166	7206	68877.0	184.0		
139	6130		184.0	56.0	760.0
53	2410	62691.0	178.0		
50	2030				
100	6720				
51	2310	62474.0	175.0		
55	2570	64324.0	185.0		
112	4710	64941.0	177.0		
96	4200	64959.0	176.0	102.0	
41	1800		161.0	8.0	100.0
50	2320	62274.0	173.0		
31	1370		154.0	26.0	340.0
101	4150	64215.0	181.0		
78	3369	64288.0	177.0		
141	6290	67136.0	182.0		
145	6140	65848.0	173.0		19.0
113	4810	64505.0	176.0		
137	6127	67045.0	181.0		
93	3832	62800.0	173.0		23.0
135	5850	67081.0	170.0		
107	4794	64687.0	166.0		
207	9280		179.0	65.0	850.0
62	2836	64251.0	178.0		
78	3530	64596.0	186.0		
152	6750	68133.0	184.0		
138	5840	64469.0	144.0	60.0	
55	2290		170.0	24.0	310.0
130	5640	66628.0	179.0		
59	2530	62818.0	168.0		
77	3670	67099.0	185.0		
112	4857	64306.0	175.0	35.0	
135	6410	68823.0	174.0		
103	4660	66755.0	181.0		
99	4412	65630.0	176.0		
102	4335	65503.0	183.0		
166	7238	68097.0	174.0		
121	5419	65757.0	177.0		
32	1460		160.0	35.0	460.0
175	6990	66555.0	171.0		
126	5220	66047.0	179.0		
81	3442	63435.0	171.0		
147	6240		179.0	45.0	580.0
107	4580	64759.0	163.0		
166	7646	69240.0	189.0	108.0	
75	3070	64215.0	179.0		
54	2360	62619.0	170.0		
160	6975	68532.0	182.0	115.0	
80	3633	64342.0	169.0		
27	1480	62437.0	160.0		
100	4260		171.0	55.0	720.0
86	3570	63381.0	175.0	69.0	
79	3510		160.0	31.0	400.0
60	2544	61440.0	150.0		
