ActualFlightTime	ActualTotalFuel	ActualTOW	FlownPassengers	BagsCount	FlightBagsWeight
50.0	2700.0	62365.0	161.0	17.0	370.0
103.0	4740.0	67498.0	174.0	18.0	230.0
230.0	10010.0	71344.0	178.0	92.0	1200.0
244.0	10310.0	71163.0	181.0	117.0	1650.0
137.0	6199.0	68079.0	180.0	90.0	1170.0
105.0	4240.0	60787.0	133.0	33.0	430.0
90.0	3891.0	64342.0	175.0	54.0	680.0
141.0	6153.0	67244.0	178.0	49.0	640.0
183.0	7930.0	68833.6	169.0	59.0	770.0
62.0	2720.0	62655.0	172.0	38.0	490.0
83.0	3440.0	64687.0	178.0	46.2	609.2
180.0	7900.0	69621.0	178.0	109.0	1420.0
180.0	8118.0	70619.0	186.0	103.0	1340.0
141.0	6222.0	67988.0	185.0	111.0	1439.0
141.0	6210.0	66337.0	182.0	80.0	1040.0
159.0	7140.0	68206.0	181.0	98.0	1270.0
225.0	9991.0	71961.0	182.0	90.0	1139.0
313.0	13670.0	74283.0	186.0	126.0	1640.0
132.0	5000.0	64433.0	171.0	31.0	400.0
132.0	5910.0	68823.0	175.0	82.0	1050.0
92.0	3960.0	64542.0	168.0	23.0	300.0
95.0	4080.0	63580.0	164.0	27.0	350.0
73.0	3000.0	62419.0	165.0	16.0	210.0
68.0	3370.0	66337.0	162.0	17.0	220.0
85.0	3574.0	63344.0	171.0	63.0	820.0
156.0	6790.0	67897.4	175.0	73.2	951.8
145.0	6371.0	68841.0	185.0	90.0	1170.0
135.0	5510.0	66247.0	185.0	28.0	360.0
81.0	3420.0	61802.0	155.0	38.0	490.0
94.0	3990.0	65757.0	179.0	17.0	220.0
98.0	4200.0	66573.0	185.0	36.0	470.0
66.0	2980.0	63490.0	175.0	11.0	140.0
56.0	2680.0	62292.0	168.0	17.0	221.0
89.0	3682.0	63217.0	174.0	12.0	150.0
140.0	5820.0	64814.0	173.0	53.8	702.0
153.0	6370.0	67063.0	175.0	26.0	340.0
269.0	11870.0	73793.0	182.0	94.0	1220.0
75.0	3300.0	62401.0	158.0	19.0	250.0
73.0	3270.0	65884.0	176.0	18.0	230.0
82.0	3600.0	63925.0	177.0	11.0	140.0
160.0	6725.0	66610.0	168.0	83.0	1080.0
162.0	6957.0	65884.0	159.0	58.0	730.0
261.0	10870.0	67553.0	137.0	72.4	942.0
149.0	6440.0	67190.0	178.0	21.0	270.0
55.0	2430.0	63635.0	175.0	18.0	240.0
71.0	3156.0	64143.0	169.0	28.8	374.0
108.0	4771.0	66900.0	183.0	41.0	530.0
96.0	4200.0	65267.0	154.0	15.0	200.0
72.0	3150.0	62038.0	157.0	17.0	220.0
52.0	2370.0	63526.0	172.0	30.0	390.0
50.0	2250.0	62800.0	170.0	17.0	220.0
49.0	2160.0	61149.0	151.0	15.0	200.0
186.0	8260.0	70945.0	172.0	83.0	1080.0
200.0	8898.0	71163.0	183.0	125.0	1630.0
66.0	2850.0	64124.0	182.0	38.0	490.0
105.0	4520.0	65612.0	178.0	67.0	870.0
35.0	1630.0	61911.0	168.0	64.0	832.0
149.0	6462.0	67898.0	181.0	108.0	1400.0
91.0	3910.0	64523.0	174.0	47.0	610.0
122.0	5690.0	68188.0	182.0	101.0	1310.0
77.0	3614.0	65158.0	181.0	95.0	1240.0
244.0	10500.0	70727.0	179.0	104.0	1350.0
145.0	6260.0	67317.0	182.0	93.0	1210.0
86.0	3670.0	62709.0	162.0	76.0	640.0
84.0	3300.0	64106.0	182.0	41.0	530.0
180.0	7400.0	66446.0	157.0	61.0	790.0
105.0	4572.0	65122.0	178.0	81.0	1050.0
32.0	1590.0	61857.0	179.0	25.4	330.0
156.0	6640.0	68151.0	180.0	52.0	680.0
85.0	3520.0	64233.0	183.0	31.0	410.0
81.0	3450.0	64124.0	179.0	29.0	380.0
91.0	3970.0	65467.0	174.0	89.0	1160.0
127.0	5140.0	65304.0	187.0	119.0	980.0
125.0	5160.0	63653.0	160.0	53.0	410.0
36.0	1780.0	61149.0	166.0	37.0	480.0
47.0	2140.0	63090.0	167.0	48.0	620.0
84.0	3550.0	64070.0	177.0	71.0	920.0
78.0	3310.0	64632.0	176.0	39.0	510.0
93.0	4060.0	63417.0	160.0	41.0	530.0
170.0	7000.0	67734.0	169.0	38.0	490.0
76.0	3670.0	63598.0	171.0	41.0	530.0
154.0	7057.0	69458.0	181.0	73.0	950.0
162.0	7180.0	68115.0	181.0	101.0	1313.0
153.0	6410.0	69040.0	172.0	79.0	1027.0
252.0	11070.0	72886.0	183.0	94.6	1231.8
232.0	10710.0	71598.0	180.0	107.0	1391.0
37.0	1700.0	60605.0	166.0	13.0	170.0
199.0	8657.0	72813.0	188.0	157.0	2041.0
172.0	7630.0	69875.0	175.0	110.0	1430.0
98.0	4294.0	66718.0	189.0	56.0	730.0
124.0	5660.0	66537.0	175.0	43.0	559.0
140.0	6576.0	68043.0	181.0	61.0	790.0
85.0	3510.0	63562.0	179.0	43.0	560.0
206.0	8667.0	69875.0	186.0	57.0	740.0
121.0	5002.0	64741.0	173.0	22.0	290.0
146.0	6920.0	70600.0	183.0	139.0	1809.0
137.0	5890.0	66537.0	184.0	49.0	640.0
61.0	2950.0	65158.0	180.0	60.0	780.0
93.0	4123.0	65684.0	177.0	38.0	499.0
91.0	3720.0	57993.0	111.0	26.0	340.0
81.0	3800.0	66120.0	178.0	75.0	510.0
145.0	6400.0	67480.0	175.0	42.0	550.0
182.0	7900.0	69548.0	187.0	93.0	1210.0
179.0	7400.0	67045.0	169.0	75.0	980.0
38.0	1910.0	62056.0	150.0	14.0	180.0
34.0	1650.0	62365.0	177.0	22.0	290.0
159.0	6630.0	67480.0	180.0	53.0	810.0
194.0	8702.0	70473.0	187.0	85.0	1099.0
96.0	4010.0	66029.0	175.0	13.0	170.0
140.0	6200.0	68025.0	179.0	57.0	740.0
100.0	4500.0	63997.0	165.0	51.0	660.0
78.0	3140.0	63508.0	179.0	39.0	510.0
147.0	6376.0	67263.0	179.0	50.2	652.0
102.0	4544.0	66319.0	177.0	35.0	450.0
103.0	4420.0	64941.0	179.0	85.0	1100.0
69.0	3050.0	63127.0	175.0	72.0	930.0
233.0	10330.0	72505.0	182.0	105.0	1370.0
221.0	9736.0	71598.0	184.0	118.0	1530.0
149.0	6499.0	67136.0	177.0	123.0	1600.0
77.0	3330.0	64904.0	181.0	54.0	700.0
119.0	4870.0	66337.0	181.0	63.0	820.0
134.0	5810.0	66464.0	172.0	66.0	860.0
126.0	5397.0	64850.0	164.0	34.0	450.0
97.0	3980.0	63907.0	174.0	26.0	340.0
99.0	4270.0	63852.0	161.0	37.0	480.0
90.0	3630.0	63544.0	174.0	18.0	230.0
95.0	4110.0	64505.0	173.0	59.0	770.0
227.0	9587.0	72306.0	182.0	70.0	910.0
139.0	6309.0	68587.0	186.0	108.0	1400.0
82.0	3696.0	65322.0	179.0	31.0	400.0
59.0	2644.0	62347.0	168.0	19.0	250.0
110.0	4710.0	63889.0	154.0	59.0	770.0
115.0	4700.0	64614.0	182.0	32.0	420.0
205.0	8660.0	69603.0	186.0	77.0	1000.0
99.0	4060.0	63145.0	165.0	37.0	480.0
99.0	4310.0	65648.0	185.0	36.0	470.0
102.0	4430.0	66628.0	169.0	22.0	290.0
116.0	4880.0	64124.0	167.0	51.0	660.0
143.0	6120.0	66501.0	178.0	81.0	1050.0
75.0	3633.0	64614.0	183.0	22.0	290.0
66.0	3070.0	66102.0	166.0	15.0	200.0
130.0	5655.0	66247.0	178.0	58.0	750.0
53.0	2370.0	63544.0	188.0	18.0	230.0
130.0	5456.0	65793.0	181.0	73.0	950.0
157.0	7400.0	70020.0	189.0	106.4	1383.6
155.0	6910.0	68569.0	175.0	54.0	702.0
138.0	5910.0	67426.0	177.0	116.0	1508.0
137.0	5764.0	65485.0	157.0	68.0	884.0
145.0	6140.0	66573.0	184.0	30.0	390.0
111.0	5010.0	65830.0	176.0	44.0	570.0
134.0	6130.0	67916.0	181.0	61.6	808.0
107.0	4600.0	66211.0	184.0	122.0	1590.0
151.0	6570.0	68267.8	180.0	102.0	1330.0
92.0	4037.0	63816.0	165.0	64.0	830.0
84.0	3580.0	62909.0	172.0	57.0	750.0
43.0	2330.0	65830.0	178.0	23.2	303.4
45.0	2324.0	60914.0	151.0	17.0	220.0
201.0	9152.0	70002.0	179.0	95.0	1240.0
189.0	8204.0	68387.0	155.0	40.0	520.0
49.0	1540.0	56211.8	130.0	12.8	167.4
82.0	3380.0	63544.0	172.0	73.0	470.0
58.0	2800.0	64070.0	156.0	46.0	598.0
51.0	2228.0	63707.0	185.0	5.0	70.0
81.0	3770.0	67099.0	180.0	32.0	420.0
48.0	2260.0	64523.0	168.0	8.0	100.0
56.0	2400.0	62437.0	172.0	16.0	210.0
54.0	2450.0	61549.0	158.0	25.0	320.0
72.0	2950.0	60823.0	154.0	36.0	220.0
54.0	2520.0	63435.0	170.0	43.0	560.0
54.0	2250.0	57358.0	110.0	20.0	260.0
234.0	10095.0	71834.0	180.0	129.0	1680.0
112.0	4660.0	63743.0	164.0	30.0	390.0
55.0	2470.0	63508.0	175.0	34.0	440.0
103.0	4350.0	66737.0	169.0	55.0	720.0
31.0	1620.0	59988.0	146.0	17.0	220.0
40.0	1800.0	62601.0	160.0	20.0	260.0
33.0	1540.0	61041.0	173.0	47.0	611.0
121.0	5110.0	66483.0	179.0	15.0	200.0
175.0	7670.0	69458.0	180.0	109.0	1420.0
43.0	2190.0	63308.0	175.0	11.0	140.0
46.0	2080.0	62310.0	166.0	8.0	100.0
37.0	1633.0	55490.0	109.0	6.0	78.0
46.0	2040.0	62836.0	181.0	27.0	350.0
96.0	3900.0	64270.0	167.0	56.0	730.0
50.0	2100.0	63236.0	175.0	28.0	370.0
64.0	2900.0	62873.0	168.0	11.0	140.0
84.0	3760.0	64977.0	176.0	31.0	400.0
40.0	1990.0	62800.0	174.0	8.0	100.0
104.0	4300.0	64723.0	177.0	16.0	210.0
78.0	3390.0	64687.0	178.0	18.0	230.0
76.0	3220.0	62310.0	178.0	24.6	320.0
56.0	2510.0	62147.0	176.0	23.6	306.0
134.0	5990.0	66247.0	179.0	64.0	830.0
36.0	1860.0	64687.0	169.0	31.0	400.0
42.0	2170.0	63852.0	177.0	47.0	600.0
126.0	5106.0	61948.0	131.0	26.0	340.0
83.0	3980.0	66646.0	163.0	36.0	470.0
156.0	6270.0	64904.0	151.0	56.0	730.0
114.0	4820.0	65449.0	176.0	47.0	610.0
214.0	9200.0	72142.0	180.0	98.0	1280.0
174.0	6600.0	66954.0	171.0	37.0	490.0
114.0	4840.0	65031.0	182.0	45.0	590.0
118.0	5270.0	66537.0	176.0	74.6	64.0
131.0	5700.0	66809.0	174.0	65.0	850.0
145.0	6725.0	68732.0	181.0	75.0	980.0
127.0	5310.0	68569.0	165.0	46.0	620.0
143.0	6180.0	67734.0	175.0	39.0	510.0
89.0	3790.0	62444.8	148.0	29.0	377.0
83.0	3790.0	66192.0	179.0	41.0	530.0
159.0	6844.0	68260.0	177.0	137.0	1780.0
141.0	5920.0	65612.0	172.0	27.0	350.0
80.0	3224.0	54438.0	74.0	26.0	340.0
113.0	5093.0	65177.0	163.0	52.0	680.0
109.0	4880.0	65576.0	170.0	33.0	430.0
113.0	5000.0	67226.0	170.0	45.0	590.0
106.0	4690.0	63653.0	163.0	39.0	420.0
151.0	6710.0	67118.0	165.0	84.0	1090.0
242.0	10180.0	70836.0	172.0	70.0	910.0
233.0	10270.0	72868.0	184.0	95.0	1230.0
196.0	8800.0	71544.0	175.0	98.0	1520.0
150.0	6740.0	68079.0	184.0	98.0	1270.0
132.0	5134.0	63961.0	159.0	29.6	29.0
84.0	3400.0	62347.0	169.0	21.0	270.0
117.0	4950.0	65648.0	182.0	98.0	1270.0
152.0	6490.0	68278.0	189.0	54.0	725.0
99.0	4050.0	62619.0	166.0	41.0	572.0
100.0	4210.0	65177.0	189.0	34.0	517.0
122.0	5330.0	65811.0	171.0	42.0	550.0
120.0	4950.0	66591.0	183.0	88.0	1140.0
40.0	1746.0	60623.0	160.0	3.0	40.0
166.0	7360.0	68387.0	180.0	61.0	790.0
71.0	3320.0	61530.0	160.0	22.0	286.0
71.0	3301.0	63363.0	174.0	50.0	680.0
72.0	3060.0	63834.0	176.0	54.0	702.0
215.0	9007.0	69730.0	171.0	87.0	1130.0
139.0	5800.0	66991.0	181.0	37.0	490.0
68.0	3140.0	65757.0	181.0	65.0	850.0
47.0	2400.0	64977.0	176.0	39.0	510.0
89.0	3440.0	61113.0	148.0	21.0	270.0
132.0	5860.0	68079.0	184.0	25.0	330.0
134.0	5922.0	65975.0	172.0	172.0	310.0
162.0	6590.0	68460.0	179.0	68.0	880.0
230.0	10031.0	71653.0	179.0	125.0	1630.0
232.0	10036.0	71036.0	179.0	100.0	1300.0
109.0	4684.0	65086.0	180.0	61.0	790.0
224.0	9400.0	69512.0	176.0	91.0	1034.0
179.0	8250.0	70963.0	182.0	96.0	1250.0
153.0	6680.0	69458.0	181.0	81.0	1050.0
155.0	6470.0	67299.0	184.0	57.0	740.0
155.0	6830.0	67607.0	175.0	67.0	870.0
91.0	3640.0	62963.0	177.0	23.0	300.0
143.0	6603.0	67807.0	178.0	61.0	790.0
237.0	10621.0	72795.0	183.0	90.0	1170.0
76.0	3345.0	63961.0	179.0	40.0	520.0
145.0	6170.0	66211.0	175.0	18.0	230.0
130.0	5270.0	66610.0	183.0	38.0	500.0
325.0	13632.0	74283.0	185.0	60.0	779.0
68.0	3170.0	64451.0	183.0	78.0	1010.0
83.0	3370.0	63236.0	173.0	17.0	220.0
152.0	6460.0	66791.0	174.0	38.0	490.0
141.0	5650.0	65684.0	172.0	29.0	380.0
63.0	2884.0	63707.0	183.0	23.0	300.0
142.0	5680.0	65993.0	171.0	48.0	620.0
87.0	3580.0	64324.0	181.0	52.0	670.0
64.0	2850.0	64215.0	187.0	40.0	520.0
113.0	4940.0	65267.0	176.0	76.0	540.0
125.0	5334.0	65648.0	167.0	37.0	480.0
63.0	2850.0	62909.0	168.0	11.0	140.0
52.0	2890.0	66301.0	176.0	26.0	340.0
74.0	3240.0	61567.0	160.0	29.0	380.0
48.0	2590.0	62673.0	170.0	42.0	550.0
100.0	4030.0	63852.0	176.0	82.0	580.0
92.0	3780.0	63544.0	167.0	68.0	880.0
61.0	2880.0	64505.0	179.0	30.0	400.0
240.0	10399.0	70909.0	167.0	75.0	980.0
44.0	2200.0	62093.0	169.0	26.0	340.0
71.0	3450.0	67244.0	182.0	68.0	880.0
38.0	1690.0	60188.0	161.0	1.0	10.0
147.0	6240.0	67335.0	181.0	46.0	600.0
150.0	6100.0	66501.0	178.0	105.0	1370.0
155.0	6740.0	67662.0	181.0	38.0	490.0
76.0	3700.0	66682.0	177.0	7.0	90.0
184.0	8140.0	70365.0	183.0	31.0	400.0
131.0	5746.0	66972.0	174.0	23.0	300.0
175.0	7470.0	68768.0	181.0	119.0	1150.0
42.0	1878.0	62020.0	171.0	6.0	80.0
124.0	5520.0	67752.0	176.0	83.0	1080.0
128.0	5790.0	68768.0	181.0	21.0	270.0
85.0	3430.0	62691.0	162.0	23.0	300.0
113.0	4984.0	66174.0	186.0	58.0	760.0
103.0	4345.0	64632.0	174.0	46.2	564.0
138.0	6060.0	66972.0	173.0	59.0	767.8
88.0	3940.0	65449.0	161.0	69.0	520.0
148.0	6470.0	66047.0	179.0	45.0	590.0
55.0	2820.0	62183.0	168.0	12.0	160.0
75.0	3470.0	66065.0	170.0	31.0	400.0
142.0	6060.0	67698.0	182.0	92.0	1200.0
75.0	3160.0	62202.0	166.0	33.0	430.0
84.0	3450.0	64016.0	180.0	80.0	520.0
81.0	3700.0	62927.0	184.0	25.0	330.0
201.0	9084.0	71580.0	180.0	51.0	660.0
103.0	4670.0	64578.0	173.0	40.0	520.0
105.0	4500.0	64741.0	170.0	92.0	1200.0
137.0	5860.0	66174.0	185.0	89.0	1160.0
131.0	5773.0	67263.0	177.0	114.0	1480.0
23.0	1330.0	60950.0	164.0	39.0	510.0
219.0	9570.0	72505.0	185.0	118.0	1530.0
245.0	11197.0	73340.0	185.0	126.0	1640.0
89.0	3840.0	63272.0	163.0	33.0	430.0
75.0	3160.0	65576.0	176.0	43.0	560.0
74.0	3130.0	63127.0	171.0	38.0	500.0
152.0	6947.0	67281.0	170.0	41.0	533.0
151.0	6780.0	67861.0	170.0	114.0	1482.0
166.0	7090.0	67589.0	175.0	91.0	1183.0
49.0	2300.0	64342.0	166.0	8.0	100.0
234.0	10350.0	72124.0	186.0	124.0	1612.0
220.0	10063.0	72414.0	178.0	100.0	1300.0
141.0	6058.0	68369.0	182.0	94.0	1220.0
171.0	7220.0	68006.0	186.0	52.0	676.0
129.0	6054.0	68333.0	181.0	61.0	793.0
136.0	6210.0	67698.0	175.0	58.0	754.0
85.0	3810.0	64106.0	180.0	37.0	480.0
100.0	4070.0	64941.0	186.0	35.4	452.0
169.0	7327.0	67843.0	183.0	119.0	1519.0
63.0	2970.0	64215.0	181.0	35.0	460.0
138.0	6064.0	67263.0	173.0	45.0	590.0
61.0	2930.0	67843.0	167.0	28.0	360.0
110.0	4866.0	65086.0	177.0	39.0	510.0
98.0	4440.0	65684.0	165.0	42.0	550.0
91.0	4060.0	64614.0	174.0	93.0	1210.0
75.0	3300.0	66211.0	178.0	74.0	960.0
182.0	8037.0	69965.0	178.0	89.6	1165.8
147.0	6107.0	66610.0	176.0	62.0	810.0
62.0	2570.0	62891.0	157.0	23.0	300.0
72.0	3240.0	65430.0	180.0	28.0	360.0
141.0	5970.0	66337.0	177.0	45.0	590.0
213.0	9619.0	71997.0	185.0	120.0	940.0
140.0	6050.0	68297.0	177.0	55.0	710.0
108.0	4860.0	67045.0	183.0	77.0	1000.0
127.0	5680.0	67371.0	181.0	39.0	510.0
149.0	6404.0	68424.0	182.0	58.0	750.0
137.0	5500.0	66319.0	175.0	61.0	790.0
98.0	4090.0	65031.0	180.0	34.0	440.0
75.0	3510.0	64886.0	182.0	27.0	350.0
124.0	5546.0	67154.0	189.0	38.6	504.0
57.0	2408.0	61458.0	156.0	24.0	310.0
58.0	2520.0	64179.0	177.0	35.0	460.0
76.0	3360.0	65467.0	171.0	26.0	336.6
82.0	3870.0	65975.0	176.0	28.0	340.0
90.0	3759.0	62256.0	146.0	32.0	410.0
72.0	3110.0	63363.0	175.0	70.0	920.0
128.0	5550.0	67371.0	186.0	72.0	940.0
145.0	5887.0	65050.0	170.0	26.0	340.0
120.0	4720.0	64143.0	174.0	100.0	870.0
138.0	5900.0	66138.0	174.0	47.0	610.0
147.0	6550.0	69204.0	175.0	82.0	1059.0
71.0	2950.0	62274.0	160.0	46.0	600.0
217.0	9583.0	71362.0	186.0	79.0	1030.0
133.0	5571.0	66265.0	180.0	81.0	1050.0
190.0	8270.0	71217.0	180.0	64.0	829.0
50.0	2530.0	65576.0	178.0	15.0	200.0
74.0	3230.0	63217.0	177.0	8.0	100.0
71.0	3210.0	64034.0	180.0	23.6	308.0
136.0	5690.0	65775.0	175.0	50.0	650.0
114.0	4740.0	64270.0	161.0	44.0	570.0
115.0	4830.0	64705.0	167.0	51.0	660.0
123.0	5125.0	64796.0	178.0	69.0	900.0
101.0	4070.0	64251.0	177.0	25.0	330.0
179.0	7687.0	69675.0	184.0	90.0	1170.0
210.0	9047.0	69965.0	175.0	81.0	1050.0
146.0	6094.0	66646.0	182.0	96.0	700.0
85.0	4080.0	68151.0	184.0	32.0	410.0
229.0	9719.0	69657.0	174.0	42.0	540.0
76.0	3100.0	59118.0	131.0	45.0	510.0
109.0	4530.0	65013.0	178.0	47.0	620.0
133.0	5850.0	67027.0	178.0	39.0	510.0
44.0	2080.0	63471.0	158.0	46.0	600.0
41.0	2070.0	62147.0	175.0	14.0	180.0
76.0	3460.0	63943.0	151.0	22.0	290.0
202.0	8444.0	68260.0	168.0	49.0	640.0
138.0	5430.0	64070.0	173.0	96.0	1250.0
157.0	7002.0	68841.0	185.0	59.0	770.0
113.0	4770.0	65158.0	172.0	56.0	730.0
117.0	4843.0	65249.0	174.0	66.0	860.0
188.0	7964.0	68932.0	179.0	68.0	880.0
64.0	2740.0	61821.0	171.0	38.0	500.0
64.0	3080.0	66410.0	177.0	18.0	230.0
73.0	3120.0	63453.0	175.0	14.0	180.0
65.0	2830.0	63254.0	171.0	13.0	170.0
44.0	1910.0	59027.0	143.0	18.0	230.0
142.0	6270.0	67099.0	183.0	94.0	1220.0
157.0	6526.0	66555.0	182.0	97.0	1260.0
50.0	2170.0	60315.0	160.0	26.0	340.0
137.0	6335.0	67807.0	182.0	126.0	1638.0
49.0	2180.0	63598.0	182.0	23.0	300.0
166.0	6757.0	66337.0	157.0	52.0	670.0
36.0	1750.0	61113.0	155.0	5.0	70.0
109.0	4650.0	67063.0	177.0	55.0	720.0
95.0	3900.0	63598.0	157.0	48.0	620.0
66.0	2920.0	63834.0	170.0	17.0	220.0
85.0	3791.0	63653.0	171.0	43.0	560.0
161.0	6550.0	67916.0	186.0	83.0	1080.0
62.0	2630.0	62020.0	157.0	28.2	366.0
156.0	6560.0	67662.0	172.0	99.0	1290.0
56.0	2530.0	62383.0	165.0	27.0	350.0
54.0	2460.0	60134.0	126.0	14.0	182.0
130.0	5190.0	64669.0	180.0	19.4	236.0
50.0	2245.0	54982.0	80.0	9.0	117.0
275.0	11590.0	72451.0	183.0	116.0	1211.8
108.0	4651.0	64215.0	161.0	41.0	478.0
46.0	2090.0	62238.0	175.0	39.0	507.0
40.0	1780.0	61131.0	169.0	19.0	250.0
29.0	1620.0	57286.0	132.0	11.0	143.0
32.0	1390.0	60660.0	161.0	9.0	117.0
31.0	1500.0	53857.0	67.0	2.0	30.0
94.0	4120.0	65231.0	182.0	28.0	360.0
41.0	1930.0	63054.0	166.0	43.0	559.0
41.0	1879.0	59880.0	147.0	12.0	150.0
34.0	1630.0	59067.0	135.0	9.0	120.0
107.0	4520.0	65086.0	179.0	41.0	530.0
66.0	2960.0	61893.0	156.0	11.0	150.0
101.0	4450.0	66047.0	168.0	57.0	740.0
125.0	5550.0	66628.0	166.0	60.0	779.0
99.0	4500.0	66555.0	179.0	37.0	480.0
41.0	1880.0	62075.0	170.0	22.0	286.0
45.0	2010.0	62220.0	173.0	39.0	510.0
162.0	7200.0	68442.0	181.0	72.4	824.0
160.0	7040.0	69131.0	179.0	92.0	1196.0
209.0	8590.0	69911.0	186.0	125.0	1630.0
129.0	5640.0	66283.0	176.0	127.0	1650.0
171.0	6730.0	67589.0	158.0	77.0	720.0
43.0	2470.0	63090.0	151.0	24.2	318.0
129.0	5900.0	67898.0	180.0	50.6	670.0
66.0	2780.0	60841.0	144.0	28.2	345.4
85.0	3723.0	63090.0	170.0	62.6	614.0
90.0	3850.0	62891.0	164.0	41.0	550.0
129.0	5977.0	66737.0	183.0	50.0	650.0
112.0	4950.0	66882.0	179.0	34.0	440.0
115.0	4975.0	64687.0	168.0	42.0	550.0
32.0	1728.0	60406.0	141.0	1.0	10.0
130.0	5640.0	66174.0	182.0	44.0	570.0
86.0	3860.0	66755.0	170.0	49.4	644.0
74.0	3183.0	62546.0	154.0	70.0	910.0
137.0	5770.0	67662.0	185.0	55.0	720.0
120.0	5200.0	67390.0	179.0	73.0	950.0
89.0	4050.0	65938.0	164.0	30.0	390.0
75.0	3440.0	62383.0	161.0	40.0	520.0
146.0	6700.0	71181.0	181.0	99.0	1287.0
120.0	4957.0	64687.0	173.0	57.0	490.0
128.0	5580.0	65576.0	154.0	43.0	559.0
143.0	6640.0	70528.0	183.0	101.0	1313.0
106.0	4560.0	63979.0	144.0	30.0	390.0
116.0	5140.0	63580.0	143.0	40.0	520.0
118.0	4821.0	64614.0	175.0	51.4	438.0
166.0	6840.0	68151.0	180.0	122.0	1250.0
138.0	6260.0	67190.0	179.0	47.0	610.0
185.0	8200.0	70365.0	186.0	107.0	834.0
147.0	5900.0	65340.0	177.0	82.0	560.0
143.0	6520.0	70056.0	178.0	83.6	803.8
125.0	5460.0	65576.0	183.0	62.0	810.0
111.0	4550.0	64904.0	186.0	42.0	550.0
119.0	5234.0	64505.0	165.0	31.0	410.0
117.0	5400.0	68841.0	178.0	23.0	300.0
116.0	5229.0	64088.0	165.0	37.0	480.0
90.0	3950.0	62419.0	148.0	30.0	390.0
186.0	8110.0	68786.0	181.0	43.0	560.0
216.0	9383.0	69766.0	184.0	58.0	750.0
132.0	5650.0	66301.0	176.0	69.0	900.0
55.0	2450.0	62982.0	183.0	33.0	430.0
54.0	2640.0	63018.0	178.0	63.0	830.0
127.0	4990.0	63870.0	170.0	41.0	540.0
99.0	3850.0	62256.0	173.0	32.0	451.0
134.0	5600.0	66664.0	179.0	22.0	339.0
114.0	5138.0	65648.0	180.0	31.0	400.0
131.0	5780.0	66718.0	189.0	52.0	748.0
127.0	5641.0	66845.0	182.0	58.0	750.0
104.0	4771.0	65739.0	178.0	92.0	1190.0
118.0	4729.0	65557.0	181.0	74.0	960.0
74.0	3330.0	63635.0	186.0	33.4	436.0
261.0	11274.0	71725.0	181.0	79.4	1034.8
107.0	4558.0	63526.0	158.0	64.0	830.0
84.0	3710.0	61403.0	143.0	42.0	550.0
49.0	2310.0	63217.0	177.0	34.0	440.0
145.0	6560.0	69911.0	180.0	50.0	650.0
116.0	4839.0	65122.0	179.0	77.0	1020.0
84.0	4000.0	67644.0	184.0	84.0	480.0
71.0	2930.0	65902.0	174.0	26.0	340.0
114.0	4760.0	66918.0	173.0	45.0	590.0
45.0	2230.0	62020.0	175.0	8.8	114.0
131.0	5180.0	64723.0	175.0	63.0	820.0
191.0	8317.0	69603.0	172.0	67.0	870.0
216.0	9351.0	71507.0	188.0	125.0	1240.0
119.0	5480.0	68932.0	173.0	72.0	939.0
174.0	7370.0	69203.8	176.0	117.0	1520.0
202.0	8750.0	70655.0	184.0	78.0	1010.0
86.0	3700.0	63816.0	181.0	41.0	530.0
138.0	5742.0	66682.0	178.0	51.0	670.0
96.0	3880.0	63707.0	176.0	19.0	250.0
94.0	4180.0	64723.0	132.0	45.0	590.0
60.0	2580.0	62002.0	165.0	16.0	210.0
128.0	5573.0	67662.0	183.0	99.0	1290.0
117.0	4850.0	64941.0	174.0	38.0	500.0
130.0	5610.0	67027.0	175.0	83.0	1079.0
162.0	6939.0	67517.0	184.0	92.0	1200.0
108.0	4870.0	68315.0	182.0	44.0	570.0
285.0	11550.0	72904.0	180.0	53.0	690.0
84.0	3773.0	63743.0	180.0	19.0	250.0
68.0	3016.0	62909.0	170.0	16.0	210.0
109.0	4800.0	67063.0	183.0	95.0	1240.0
73.0	3147.0	62020.0	151.0	39.0	500.0
146.0	6100.0	65576.0	174.0	43.0	560.0
195.0	8948.0	70365.0	175.0	75.6	984.0
153.0	6634.0	68025.0	181.0	37.0	480.0
113.0	4820.0	65340.0	180.0	28.0	360.0
99.0	4245.0	65304.0	178.0	30.0	390.0
72.0	3390.0	65902.0	173.0	28.0	360.0
120.0	5190.0	66410.0	181.0	74.0	960.0
66.0	3030.0	63889.0	181.0	39.0	510.0
58.0	2800.0	63381.0	173.0	29.0	380.0
44.0	2210.0	63127.0	181.0	12.0	160.0
47.0	2130.0	62528.0	173.0	22.0	290.0
44.0	2253.0	61422.0	161.0	10.0	130.0
80.0	3490.0	64360.0	178.0	42.0	550.0
156.0	6950.0	68097.0	173.0	41.0	530.0
54.0	2350.0	60533.0	155.0	15.0	200.0
47.0	2240.0	62365.0	146.0	4.0	50.0
72.0	3020.0	61149.0	151.0	22.0	280.0
142.0	6113.0	69022.0	166.0	54.6	716.0
78.0	3248.0	62546.0	165.0	43.0	560.0
89.0	4045.0	64995.0	175.0	39.0	500.0
116.0	5126.0	65739.0	175.0	41.0	530.0
139.0	6322.0	67625.0	182.0	88.0	1150.0
